0x8	0x10
0x27	0x50
0x4c	0x9ce
0x6d	0x63e8
0x70	0xfa
0x9e	0x6430
0xa1	0x116
0xa6	0xd8
0xb3	0xbb
0xeb	0x6478
0xee	0x468
0xf3	0x64c0
0xf6	0x484
0xcb10	0x13910
0xd510	0x11b10
0xdf10	0x12510
0xe910	0x12f10
0xf310	0x10710
0xfd10	0x11110
0x1f2V0xbb	0x6508B0xbb
0x2a5V0xbb	0x2adB0xbb
0x45bV0xbb	0x6550B0xbb
0x19bV0xbb	0x1a3B0xbb
0x1aaV0xbb	0x1b7B0xbb
0x1c5V0xbb	0x1cdB0xbb
0x1e9V0xbb	0x1f6B0xbb
0x225V0xbb	0x2e2B0xbb
0x34eV0xbb	0x356B0xbb
0x2b4V0xbb	0x2c1B0xbb
0x2cfV0xbb	0x2d7B0xbb
0x2dcV0xbb	0x652cB0xbb
0x35dV0xbb	0x36aB0xbb
0x378V0xbb	0x380B0xbb
0x3b3V0xbb	0x3e5B0xbb
0x3e7V0xbb	0x419B0xbb
0x41bV0xbb	0x44dB0xbb
0x44fV0xbb	0x45fB0xbb
0x31c4V0xbb	0x6574B0xbb
0x13c4V0xbb	0x3e5B0xbb
0x1dc4V0xbb	0x419B0xbb
0x27c4V0xbb	0x44dB0xbb
