0x0	__function_selector__
0xaf	()
0xaf	fallback()
0xb4	name()
0x144	approve(address,uint256)
0x1a9	totalSupply()
0x1d4	transferFrom(address,address,uint256)
0x259	INITIAL_SUPPLY()
0x284	decimals()
0x2b5	balanceOf(address)
0x30c	symbol()
0x39c	transfer(address,uint256)
0x401	approveAndCall(address,uint256,bytes)
0x4ac	allowance(address,address)
0x523	0x523
0xb6c	0xb6c
0x126d	0x126d
0x128b	0x128b
