0x23b
0x23c
0x23e
0x23f
0xa54
0xa55
0xa56
0xa57
0xa58
0xa59
0xa5a
0xa5b
0xa5c
0xa5d
0xd6d
0xdd9
0xe18
0xf0f
0xf10
0xf11
0xf13
0xf14
0xf15
0xf16
0xf17
0xf18
0xf1a
0xf1b
0xf1d
0xf1f
0xf20
0xf21
0xf23
0xf26
0xf27
0xf28
0xf29
0xf2a
0xf3f
0xf40
0xf41
0xf42
0xf43
0xf44
0xf45
0xf46
0xf49
0xf5d
0xf5e
0xf5f
0xf60
0x1303
0x1304
0x1305
0x1306
0x1307
0x1308
0x17a8
0x17a9
0x17aa
0x17ab
0x17ac
0x1aac
0x1aad
0x1aae
0x1aaf
0x1ab0
0x1ab1
0x1ab2
0x1ab3
0x1ab4
0x1ab5
0x2d09
0x2d4f
0x2e3b
0x2fae
0x2faf
0x2fb0
0x2fb1
0x2fb2
0x2fb3
0x3395
0x3396
0x3397
0x3398
0x3399
0x339a
0x33d4
0x345a
0x34f4
0x3586
0x364a
0x364b
0x364c
0x364d
0x38c5
0x38c6
0x445d
0x445e
0x445f
0x4460
0x4461
0x449c
0x449d
0x449f
0x44a0
0x44ec
0x454d
0x454e
0x454f
0x4550
0x4551
0x4552
0x4633
0x474f
0x47d6
0x4830
0x4899
0x48c7
0x49b7
0x49b8
0x49b9
0x49ba
0x49bb
0x49bc
0x49bd
0x4abc
0x4abd
0x4ade
0x4ae0
0x4ae1
0x4ae3
0x4ae5
0x4ae6
0x4ae8
0x4aea
0x4aeb
0x4aec
0x4b0d
0x4b0f
0x4b10
0x4b12
0x4b14
0x4b15
0x4b17
0x4b19
0x4b42
0x4bba
0x4e0c
0x52db
0x5494
0x54f4
0x5657
0x56fd
0x1876c
0x1916c
0x1878c
0x19b6c
0x1918c
0x1a56c
0x19b8c
0x1a58c
0x2456c
0x2458c
0x2596c
0x2636c
0x2598c
0x2638c
0x2e56c
0x2ef6c
0x2e58c
0x2ef8c
0x3036c
0x30d6c
0x3038c
0x30d8c
0x33f6c
0x33f8c
0x35d6c
0x3676c
0x35d8c
0x3716c
0x3678c
0x37b6c
0x3718c
0x3856c
0x37b8c
0x38f6c
0x3858c
0x38f8c
0x3a36c
0x3ad6c
0x3a38c
0x3b76c
0x3ad8c
0x3c16c
0x3b78c
0x3cb6c
0x3c18c
0x3cb8c
0x3df6c
0x3e96c
0x3df8c
0x3f36c
0x3e98c
0x3f38c
0x7e806
0x7ea0c
0x7ebae
0x7ebf6
0x7e807
0x7e808
0x7e809
0x7ea0d
0x7ea0f
0x7ea10
0x7ea11
0x7ea12
0x7ea13
0x7ea14
0x7ea16
0x7ea17
0x7ea19
0x7ea1b
0x7ea1c
0x7ea1d
0x7ea1f
0x7ea22
0x7ea23
0x7ea24
0x7ea25
0x7ea26
0x7ea3b
0x7ea3c
0x7ea3d
0x7ea3e
0x7ea3f
0x7ea40
0x7ea41
0x7ea42
0x7ea45
0x7ebaf
0x7ebb0
0x7ebb1
0x7ebb2
0x7ebb3
0x7ebf7
0x7ebf8
0x7ebf9
