0xbc1	12	0x159a	4
0x108b	7	0x4a1	1
0x108b	7	0x97a	1
0x108b	7	0xa9a	1
0x108b	7	0xb33	1
0x108b	7	0xdc1	1
0x108b	7	0xf83	1
0x108b	7	0x13cc	1
0x1526	11	0x7d5	4
0x1592	15	0x1176	2
0x1592	15	0x1fc3	2
0x23ef	4	0x1c8	1
0x23ef	4	0x554	1
0x23ef	4	0x622	1
0x23ef	4	0x1d04	1
0x2415	57	0x2dd5	12
0x2426	10	0x247f	4
0x2426	10	0x325d	4
0x2459	12	0x248f	4
0x24a3	4	0x1f3	1
0x24a3	4	0x40f	1
0x24a3	4	0x4d5	1
0x24a3	4	0x5ba	1
0x24c5	54	0x2781	10
0x24e6	9	0x2511	4
0x24fb	4	0x215	1
0x24fb	4	0x3c9	1
0x24fb	4	0x479	1
0x24fb	4	0x59f	1
0x255a	7	0x2569	3
0x2569	3	0x230	1
0x2569	3	0x3e4	1
0x2569	3	0x4aa	1
0x259b	12	0x27c4	2
0x259b	12	0x27d2	2
0x259b	12	0x28b6	2
0x2790	6	0x2ad	1
0x2790	6	0x301	1
0x2790	6	0x355	1
0x2790	6	0x44c	1
0x2790	6	0x500	1
0x2790	6	0x5e5	1
0x2aa0	14	0x1e5e	2
0x2aa0	14	0x1e6d	2
0x2aa0	14	0x2298	2
0x2cd4	5	0x9b4	1
0x2cd4	5	0xad4	1
0x2cd4	5	0xb6d	1
0x2cd4	5	0xdfb	1
0x2cd4	5	0x1406	1
0x2fb1	8	0x18f1	3
0x3162	3	0x104c	1
0x3162	3	0x1074	1
0x3162	3	0x217d	1
