0x0	__function_selector__
0x8d	claimProxyFunds(address)
0xd1	coinJoin_join(address,address,uint256)
0x13f	exitCoin(address,uint256)
0x18d	claimProxyFunds(address[])
0x245	decreaseSoldAmount(address,address,uint256,uint256)
0x2bd	exitAllCoin(address)
0x301	settleAuction(address,address,uint256)
0x36f	startAndDecreaseSoldAmount(address,address,uint256)
0x560	0x560
0x6e9	0x6e9
0xa58	0xa58
0xf38	0xf38
0x1093	0x1093
0x121f	0x121f
0x1763	0x1763
0x1928	0x1928
0x1947	0x1947
0x3332	()
0x3332	fallback()
