0x0	0x1c	0
0xd9	0x107	0
0xd9	0x10d	1
0x140	0x173	0
0x1c2	0x1da	0
0x1e7	0x1ff	0
0x22a	0x242	0
0x22a	0x248	1
0x22a	0x263	2
0x22a	0x26b	3
0x22a	0x271	4
0x22a	0x27a	5
0x22a	0x29c	6
