0x229	29	0x470cb	1
0x229	29	0xc973c	1
0x229	29	0xcdc3d	1
0x229	29	0xcdc74	1
0x229	29	0xd2175	1
0x229	29	0xd21ac	1
0x229	29	0xd66ad	1
0x229	29	0xd66e4	1
0x229	29	0xdabe5	1
0x229	29	0xdf0e6	1
0x229	29	0xe35e7	1
0x229	29	0xe7ae8	1
0x229	29	0xe7b1f	1
0x229	29	0xec020	1
0x229	29	0xf0521	1
0x229	29	0xf4a22	1
0x229	29	0xf4a59	1
0x229	29	0xf8f5a	1
0x229	29	0xf8f91	1
0x229	29	0xfd492	1
0x229	29	0xfd4c9	1
0x229	29	0x1019ca	1
0x229	29	0x105ecb	1
0x229	29	0x10a3cc	1
0x229	29	0x10e8cd	1
0x229	29	0x112dce	1
0x229	29	0x112e05	1
0x229	29	0x117306	1
0x229	29	0x11b807	1
0xc0a	20	0x5d6	2
0xc0a	20	0x931	2
0xc0a	20	0xa94	2
0xc0a	20	0xbfb	2
0xc72	7	0x5c3	1
0xc72	7	0x822	1
0xc72	7	0x91e	1
0xc72	7	0x98b	1
0xc72	7	0xa81	1
0xc72	7	0xaee	1
0xc72	7	0xbe8	1
0xcf1	7	0x87f6b	2
0xcf1	7	0x88008	2
0xcf1	7	0x880a5	2
0xd56	6	0x6df	2
0xd8e	6	0x4bb	1
0xd8e	6	0x619	1
0xd8e	6	0x73b	1
0xd8e	6	0x80b	1
0xd8e	6	0x974	1
0xd8e	6	0xad7	1
0xdc5	6	0x514	1
0xdc5	6	0x653	1
0xdc5	6	0x775	1
0xdc5	6	0x86f	1
0xdc5	6	0x9d2	1
0xdc5	6	0xb35	1
0xded	6	0x491	1
0xded	6	0x5f8	1
0xded	6	0x71a	1
0xded	6	0x7ea	1
0xded	6	0x953	1
0xded	6	0xab6	1
