0x21c	0x21a	0x21c
0x235	0x233	0x235
0x272	0x270	0x272
0x288	0x286	0x288
0x28e	0x28c	0x28e
0x2a4	0x2a2	0x2a4
0x2ad	0x2ab	0x2ad
0x2b6	0x2b4	0x2b6
0x2c7	0x2c5	0x2c7
0x2d7	0x2d5	0x2d7
0x2ed	0x2eb	0x2ed
0x2f6	0x2f4	0x2f6
0x30f	0x30d	0x30f
0x315	0x313	0x315
0x342	0x340	0x342
0x377	0x375	0x377
0x38d	0x38b	0x38d
0x396	0x394	0x396
0x3b1	0x3af	0x3b1
0x3c9	0x3c7	0x3c9
0x3df	0x3dd	0x3df
0x3fa	0x3f8	0x3fa
0x481	0x47f	0x481
0x4b4	0x4b2	0x4b4
0x4ff	0x4fd	0x4ff
0x52e	0x52c	0x52e
0x53e	0x53c	0x53e
0x541	0x53f	0x541
0x5c7	0x5c5	0x5c7
0x5d9	0x5d7	0x5d9
0x7da	0x7d8	0x7da
0x804	0x802	0x804
0x85a	0x858	0x85a
0x889	0x887	0x889
0x899	0x897	0x899
0x89c	0x89a	0x89c
0x922	0x920	0x922
0x934	0x932	0x934
0x943	0x941	0x943
0x96d	0x96b	0x96d
0x9bd	0x9bb	0x9bd
0x9ec	0x9ea	0x9ec
0x9fc	0x9fa	0x9fc
0x9ff	0x9fd	0x9ff
0xa85	0xa83	0xa85
0xa97	0xa95	0xa97
0xaa6	0xaa4	0xaa6
0xad0	0xace	0xad0
0xb20	0xb1e	0xb20
0xb4f	0xb4d	0xb4f
0xb5f	0xb5d	0xb5f
0xb63	0xb60	0xb63
0xbec	0xbea	0xbec
0xbfe	0xbfc	0xbfe
0x400S0x2b9	0x3feV0x2b9	0x400V0x2b9
0x5e8S0x2f9	0x5e6V0x2f9	0x5e8V0x2f9
0x612S0x2f9	0x610V0x2f9	0x612V0x2f9
0x633S0x2f9	0x631V0x2f9	0x633V0x2f9
0x66dS0x2f9	0x66bV0x2f9	0x66dV0x2f9
0x67dS0x2f9	0x67bV0x2f9	0x67dV0x2f9
0x680S0x2f9	0x67eV0x2f9	0x680V0x2f9
0x70aS0x301	0x708V0x301	0x70aV0x301
0x734S0x301	0x732V0x301	0x734V0x301
0x755S0x301	0x753V0x301	0x755V0x301
0x78fS0x301	0x78dV0x301	0x78fV0x301
0x79fS0x301	0x79dV0x301	0x79fV0x301
0x7a2S0x301	0x7a0V0x301	0x7a2V0x301
