0x8	0x10
0x27	0x125
0x32	0xad
0x3d	0x7c
0xb5	0xf4
0x12d	0x1a8
0x138	0x177
0x1b0	0x1e4
0x2ba	0x470cb
0x2cb	0x4facd
0x2ce	0x47e
0x2fa	0x58527
0x302	0x58548
0x326	0x5caa1
0x329	0x7d7
0x365	0x654fb
0x368	0x940
0x36d	0x6551c
0x370	0xaa3
0x48d	0x4b1
0x4a0	0x87db3
0x4b7	0x4d2
0x4ca	0x87ddb
0x4d5	0x4ea
0x4f9	0x50d
0x510	0x52b
0x523	0x87e03
0x52f	0x538
0x583	0x58b
0x592	0x59f
0x5ba	0x5c3
0x5c8	0x5df
0x5cc	0x5d6
0x7e6	0x801
0x7f9	0x87f1b
0x807	0x822
0x81a	0x87f43
0x825	0x845
0x82a	0x87f6b
0x854	0x868
0x86b	0x886
0x87e	0x87f90
0x88a	0x893
0x8de	0x8e6
0x8ed	0x8fa
0x915	0x91e
0x923	0x93a
0x927	0x931
0x94f	0x96a
0x962	0x87fb8
0x970	0x98b
0x983	0x87fe0
0x98e	0x9a8
0x993	0x88008
0x9b7	0x9cb
0x9ce	0x9e9
0x9e1	0x8802d
0x9ed	0x9f6
0xa41	0xa49
0xa50	0xa5d
0xa78	0xa81
0xa86	0xa9d
0xa8a	0xa94
0xab2	0xacd
0xac5	0x88055
0xad3	0xaee
0xae6	0x8807d
0xaf1	0xb0b
0xaf6	0x880a5
0xb1a	0xb2e
0xb31	0xb4c
0xb44	0x880ca
0xb50	0xb59
0xba8	0xbb0
0xbb7	0xbc4
0xbdf	0xbe8
0xbed	0xc04
0xbf1	0xbfb
0xc0e	0xc17
0xc13	0xe1d
0xc1e	0x880f2
0xc65	0x1d9e
0xc76	0xc81
0xc7d	0x9dda9
0xc84	0xc8d
0xc89	0xe55
0xc91	0xc9a
0xc9c	0x9ddce
0xced	0x1dc6
0xcf7	0xd42
0xd3e	0x1dee
0xd45	0xd4e
0xe25	0xe30
0xe2c	0x1e16
0xe39	0xe50
0xe64	0xe6f
0xe6b	0x1e4b
0x3ce0	0xc973c
0x50e0	0xcdc3d
0x5ae0	0xcdc74
0x64e0	0xd2175
0x6ee0	0xd21ac
0x78e0	0xd66ad
0x82e0	0xd66e4
0x8ce0	0xdabe5
0x96e0	0xdf0e6
0xa0e0	0xe35e7
0xaae0	0xe7ae8
0xb4e0	0xe7b1f
0xbee0	0xec020
0xc8e0	0xf0521
0xd2e0	0xf4a22
