0x82	0x00000000
0x87	0xb0f7743
0xae	0x867904b4
0xe1	0x8da5cb5b
0x11f	0xdd449a83
0x134	0xf02d7ef0
0x176	0xf2fde38b
0x1a4	0xfc0c546a
