0x0	0x80
0x40	0xf242432a
0x60	0x0
0x1f	0xc1362cf1
0x2	0x40
0x5	0x4
0xd	0x0
0x10	0xe0
0x14	0x8da5cb5b
0x1a	0x102
0x25	0x95
0x2a	0xe985e9c5
0x30	0x64
0x35	0xe985e9c5
0x4b	0xf2fde38b
0x56	0xfdcdaf03
0x66	0xc1362cf1
0x71	0xc312c5c4
0x7c	0xd39bc484
0x87	0xd4ac0ac0
0x91	0x0
0x97	0xa22cb465
0x9d	0xd1
0xa2	0xa22cb465
0xad	0xaa473fcd
0xb8	0xb367cf41
0xc3	0xc002d23d
0xcd	0x0
0xd3	0x8da5cb5b
0xde	0x91b7f5ed
0xe9	0x95d89b41
0xf4	0x98d5fdca
0xfe	0x0
0x104	0x2eb2c2d6
0x10a	0x17a
0x10f	0x717bf336
0x115	0x149
0x11a	0x717bf336
0x125	0x75bf81d6
0x130	0x7ba5e621
0x13b	0x853828b6
0x145	0x0
0x14b	0x2eb2c2d6
0x156	0x4e1273f4
0x161	0x5e0bd4ee
0x16c	0x715018a6
0x176	0x0
0x17c	0xde8a77b
0x182	0x1b6
0x187	0xde8a77b
0x192	0xe89341c
0x19d	0x18160ddd
0x1a8	0x1c8b232d
0x1b2	0x0
0x1b8	0xfdd58e
0x1c2	0x1ffc9a7
0x1cd	0x2fe5305
0x1d8	0x6fdde03
0x1e3	0x0
0x1eb	0x1f3
0x1ef	0x0
0x1f5	0x421a4
0x1f8	0x202
0x1fc	0x4
0x1fe	0x2376
0x203	0x5cc
0x21e	0x226
0x222	0x0
0x228	0x4dc7f
0x22b	0x235
0x22f	0x4
0x231	0x2439
0x236	0x665
0x24e	0x256
0x252	0x0
0x258	0x4dcd6
0x25b	0x265
0x25f	0x4
0x261	0x2473
0x266	0x6b7
0x270	0x278
0x274	0x0
0x27a	0x4dcf7
0x27d	0x6ed
0x292	0x29a
0x296	0x0
0x29c	0x4dd4b
0x29f	0x2a9
0x2a3	0x4
0x2a5	0x2376
0x2aa	0x77c
0x2b2	0x2ba
0x2b6	0x0
0x2bc	0x4dd6c
0x2bf	0x2c9
0x2c3	0x4
0x2c5	0x24bc
0x2ca	0x880
0x2d2	0x2da
0x2d6	0x0
0x2dc	0x5739
0x2e0	0x4dd98
0x2e8	0x2f0
0x2ec	0x0
0x2f2	0x4
0x2f5	0x59873
0x2f9	0x1
0x2fb	0xa8
0x2fd	0x1000000000000000000000000000000000000000000
0x300	0xff
0x309	0x311
0x30d	0x0
0x313	0x598a2
0x316	0x320
