0x26a	3	0x1468	1
0x26a	3	0x94303	1
0x26a	3	0x9445c	1
0x547	3	0x8d3	1
0x547	3	0x1624	1
0x547	3	0x2222	1
0x1744	4	0x817	1
0x1744	4	0xe32	1
0x1744	4	0x1408	1
0x1744	4	0x152d	1
0x1d3b	10	0x17a4	4
0x1d3b	10	0x94512	4
0x20b2	12	0x2125	2
0x20b2	12	0x2389	2
0x214c	3	0x2277	1
0x214c	3	0x2299	1
0x214c	3	0x2422	1
0x24bc	7	0x2ba	1
0x24bc	7	0x3a9	1
0x24bc	7	0x40e	1
0x24bc	7	0x479	1
0x24bc	7	0x4b9	1
0x24bc	7	0x4f8	1
0x24bc	7	0x518	1
0x24d5	5	0xc79	1
0x24d5	5	0xd19	1
0x24d5	5	0xde5	1
0x24d5	5	0x1179	1
0x24d5	5	0x120f	1
0x24ee	5	0x2584	1
0x24ee	5	0x25b0	1
0x24ee	5	0x2627	1
0x24ee	5	0x263a	1
0x24ee	5	0x264d	1
0x2752	10	0x6ca	1
0x2752	10	0x78f	1
0x2752	10	0xa95	1
0x2752	10	0xae0	1
0x2752	10	0xf09	1
0x2752	10	0xf54	1
0x2752	10	0xfa2	1
0x2752	10	0x10b7	1
0x2752	10	0x1483	1
0x2752	10	0x16ac	1
0x27ab	21	0x17be	4
0x2839	7	0x6ed	1
0x2839	7	0xfbf	1
0x2839	7	0x1850	1
0x2839	7	0x185f	1
0x2839	7	0x1fbb	1
0x2839	7	0x941ab	1
0x2839	7	0x943c1	1
0x28a1	7	0xa5f	1
0x28a1	7	0xecb	1
0x28a1	7	0xedd	1
0x28a1	7	0x1284	1
0x28a1	7	0x1594	1
0x28a1	7	0x1913	1
0x28a1	7	0x1b41	1
