0x8	0x10
0x27	0x13b
0x32	0xb8
0x3d	0x7c
0x78	0x42f8
0xb4	0x431c
0xc0	0xff
0xfb	0x4340
0x137	0x4364
0x143	0x1c9
0x14e	0x18d
0x189	0x4388
0x1c5	0x43ac
0x1d1	0x210
0x20c	0x43d0
0x243	0x2dc80
0x246	0x250
0x26c	0x2dcd4
0x281	0x2dd28
0x284	0x28e
0x28f	0x5df
0x2a1	0x2dd7c
0x2a4	0x2ae
0x2c1	0x2ddd0
0x2c4	0x2ce
0x2cf	0x644
0x2d6	0x2ddf1
0x2d9	0x769
0x2de	0x2de1d
0x2e1	0x2eb
0x2f1	0x2de49
0x2f4	0x2fe
0x304	0x2de6a
0x307	0x311
0x312	0x94b
0x317	0x2de96
0x31a	0x324
0x325	0x9a6
0x32a	0x2dec2
0x32d	0x337
0x338	0x9b8
0x33d	0x2deee
0x340	0x34a
0x350	0x2df0f
0x353	0x9ea
0x358	0x36a
0x35b	0x365
0x36e	0x2df3b
0x378	0x2df63
0x37b	0x385
0x386	0xaba
0x38b	0x2df8f
0x38e	0x398
0x39e	0x2dfbb
0x3a1	0x3ab
0x3ac	0xafd
0x3b1	0x2dfdc
0x3b4	0x3be
0x3c4	0x2e008
0x3c7	0x3d1
0x3d2	0xb78
0x3d7	0x2e029
0x3da	0x3e4
0x3ea	0x2e055
0x3ed	0x3f7
0x3f3	0x1c92
0x3fd	0x2e081
0x400	0xbe4
0x405	0x2e0ad
0x408	0xbea
0x40d	0x2e0d9
0x410	0x2e105
0x420	0x2e129
0x428	0x2e155
0x42b	0x435
0x436	0xcdb
0x43b	0x2e176
0x43e	0x448
0x449	0xd4a
0x44e	0x2e197
0x451	0x45b
0x45c	0xe19
0x461	0x2e1b8
0x464	0x46e
0x46a	0x1aa9
0x474	0x2e1d9
0x477	0x481
0x482	0xeb3
0x487	0x2e1fa
0x48a	0x494
0x495	0xf82
0x49a	0x2e226
0x49d	0x4a7
0x4a8	0xfe2
0x4ad	0x2e252
0x4b0	0x4ba
0x4c0	0x2e273
0x4c3	0x4cd
0x4d3	0x2e29f
0x4d6	0x4e0
0x4e1	0x1136
0x4e6	0x2e2cb
0x4e9	0x4f3
0x4f9	0x2e2ec
0x4fc	0x506
0x507	0x1252
0x50c	0x2e318
