0x0	0x80
0x8	0x10
0x2	0x40
0xc	0x0
0x12	0x4
0x1a	0x0
0x1d	0xe0
0x21	0x8189ea03
0x27	0x13b
0x2c	0xbad4790b
0x32	0xb8
0x37	0xe4f25387
0x3d	0x7c
0x42	0xe4f25387
0x4d	0xe7a2813d
0x58	0xe985e9c5
0x63	0xfc6f9468
0x6e	0xfeb3d3d6
0x78	0x42f8
0x7e	0xbad4790b
0x89	0xbf1792b3
0x94	0xbfc206ed
0x9f	0xc6583449
0xaa	0xcb5085cb
0xb4	0x431c
0xba	0x95d89b41
0xc0	0xff
0xc5	0x95d89b41
0xd0	0xa22cb465
0xdb	0xa7d6c42a
0xe6	0xb1521e08
0xf1	0xb88d4fde
0xfb	0x4340
0x101	0x8189ea03
0x10c	0x8204e572
0x117	0x8e499bcf
0x122	0x8e4f860b
0x12d	0x8fba8d5c
0x137	0x4364
0x13d	0x3be6d536
0x143	0x1c9
0x148	0x6352211e
0x14e	0x18d
0x153	0x6352211e
0x15e	0x6d4e92a9
0x169	0x704b6c02
0x174	0x70a08231
0x17f	0x7e6ed924
0x189	0x4388
0x18f	0x3be6d536
0x19a	0x40adac5f
0x1a5	0x42842e0e
0x1b0	0x466f6876
0x1bb	0x4fac7e41
0x1c5	0x43ac
0x1cb	0x95ea7b3
0x1d1	0x210
0x1d6	0x95ea7b3
0x1e1	0x18160ddd
0x1ec	0x1d6a8b4a
0x1f7	0x23b872dd
0x202	0x2f745c59
0x20c	0x43d0
0x212	0x1ffc9a7
0x21d	0x6fdde03
0x228	0x81812fc
0x233	0x93357cf
0x23e	0x0
0x243	0x2dc80
0x246	0x250
0x24a	0x4
0x24c	0x1c42
0x251	0x526
0x26c	0x2dcd4
0x26f	0x549
0x281	0x2dd28
0x284	0x28e
0x288	0x4
0x28a	0x1c7a
0x28f	0x5df
0x2a1	0x2dd7c
0x2a4	0x2ae
0x2a8	0x4
0x2aa	0x1c7a
0x2af	0x63b
0x2c1	0x2ddd0
0x2c4	0x2ce
0x2c8	0x4
0x2ca	0x1b74
0x2cf	0x644
0x2d6	0x2ddf1
0x2d9	0x769
0x2de	0x2de1d
0x2e1	0x2eb
