0xa00
0x9f8
0x9f9
0x9fa
0x9fb
0x9fc
0x9fd
0x9fe
0x9ff
0xa01
0xf37
0xf38
0xf39
0xf3a
0xf3b
0xf3c
0xf3d
0xf3e
0xf3f
0xf40
0x1b2e
0x1b2f
0x1b30
0x1b31
0x1b32
0x1b33
0x2050
0x2051
0x2052
0x2053
0x2054
