0x8	0x10
0x27	0xf9
0x32	0x97
0x3d	0x71
0x6d	0x45c8
0x93	0x45ec
0x9f	0xd3
0xcf	0x4610
0xf5	0x4634
0x101	0x166
0x10c	0x140
0x13c	0x4658
0x162	0x467c
0x16e	0x1a2
0x19e	0x46a0
0x1ca	0x1d1
0x1fb	0x211
0x20d	0x1f6
0x221	0x23e
0x24d	0x298
0x25a	0x262
0x294	0xa02
0x2b1	0x2b8
0x2b4	0xa20
0x2cf	0x310
0x2dc	0x2e4
0x30c	0xa2a
0x329	0x394
0x336	0x33e
0x390	0xa4a
0x3ad	0x3b4
0x3b0	0xb23
0x3ce	0x3d5
0x3d1	0xb3a
0x3ec	0x437
0x3f9	0x401
0x433	0xb40
0x450	0x457
0x453	0xbf3
0x45a	0x485
0x467	0x46f
0x488	0x527
0x495	0x49d
0x53e	0x545
0x541	0xd84
0x55c	0x563
0x57c	0x583
0x57f	0xda0
0x5b0	0x5f1
0x5bd	0x5c5
0x5ed	0xdc4
0x608	0x60f
0x60b	0xe0c
0x626	0x671
0x633	0x63b
0x674	0x67b
0x677	0xe73
0x6a8	0x6af
0x6ab	0xe99
0x6c6	0x6cd
0x6f7	0x70d
0x709	0x6f2
0x71d	0x73a
0x749	0x794
0x756	0x75e
0x790	0xf41
0x7ad	0x7f8
0x7ba	0x7c2
0x7f4	0x100e
0x811	0x818
0x814	0x102c
0x845	0x84c
0x848	0x1052
0x879	0x880
0x87c	0x106a
0x897	0x89e
0x89a	0x1070
0x8b5	0x916
0x8c2	0x8ca
0x92d	0x934
0x930	0x10fc
0xa05	0xa16
0xa08	0xa0f
0xa4d	0xa57
0xa58	0xb18
0xa5c	0xa63
0xa64	0xb13
0xac2	0xac9
0xb43	0xbe9
0xb46	0xb4d
0xb4f	0xbe4
0xb57	0xb5e
0xc43	0xcb4
0xcb5	0xcbc
0xcb8	0x17f7
0xf44	0x1004
0xf47	0xf4e
0xf50	0xfff
0xf71	0xf78
0x1011	0x1022
0x1014	0x101b
0x112f	0x11a0
0x11e4	0x1238
0x126a	0x12be
0x13aa	0x13b1
0x13b4	0x1408
0x1409	0x147a
0x14c8	0x1727
0x14d9	0x166f
0x14dd	0x14f0
0x1502	0x1507
0x150f	0x1542
0x1514	0x1534
0x1518	0x1522
0x151e	0x1525
0x1532	0x1aae0x13a9
0x1540	0x1b340x13a9
0x1547	0x15d8
0x1555	0x15d3
0x1559	0x1562
0x155e	0x1b7e
0x1563	0x1577
0x15d4	0x1668
0x15d9	0x15e2
0x15e3	0x15f7
0x15fe	0x1610
0x166b	0x1710
0x1672	0x1698
0x1677	0x168a
0x169b	0x16a4
0x16a5	0x16b7
0x1711	0x1724
0x1728	0x1732
