0xbdd	6	0x2069	2
0xbdd	6	0x2517	2
0xdf5	7	0x226b	2
0xdf5	7	0x22ab	2
0x17be	8	0x24a0	2
0x17be	8	0x24cc	2
0x17be	8	0x2b8c	2
0x1839	12	0x24be	4
0x1839	12	0x24eb	4
0x1839	12	0x2ba9	4
0x1883	6	0x2548	2
0x1883	6	0x255d	2
0x1883	6	0x2bb7	2
0x18cd	14	0x51b	1
0x18cd	14	0x65f	1
0x18cd	14	0x68f	1
0x18cd	14	0x78c	1
0x18cd	14	0x798	1
0x18cd	14	0x86f	1
0x18cd	14	0x9b8	1
0x18cd	14	0xaa8	1
0x18cd	14	0xc26	1
0x18cd	14	0xd57	1
0x18cd	14	0xeb0	1
0x18cd	14	0xece	1
0x18cd	14	0xfa5	1
0x18cd	14	0x1119	1
0x18d5	5	0x2a52	2
0x278a	8	0x24f9	2
0x278a	8	0x25b1	2
0x278a	8	0x2646	2
0x278a	8	0x2b6e	2
0x2d11	3	0x2ecf	1
0x2d11	3	0x2edd	1
0x2d11	3	0x2eee	1
0x2d26	6	0x1fb	1
0x2d26	6	0x2b5	1
0x2d26	6	0x2de	1
0x2d26	6	0x307	1
0x2d26	6	0x344	1
0x2d26	6	0x4fe	1
0x2d4f	5	0x29f4	2
0x2e68	5	0x1e50	2
0x2e68	5	0x1f63	2
0x2f30	26	0x321d	6
0x2f30	26	0x3232	6
0x2f30	26	0x323f	6
0x321d	6	0x1da2	2
0x321d	6	0x1eb4	2
0x321d	6	0x1fc7	2
0x32de	5	0x1ae	1
0x32de	5	0x23f	1
0x32de	5	0x322	1
0x32de	5	0x446	1
0x32de	5	0x471	1
0x33fb	9	0x576	1
0x33fb	9	0x6ea	1
0x33fb	9	0x8ca	1
0x33fb	9	0xa13	1
0x33fb	9	0xb03	1
0x33fb	9	0xc81	1
0x33fb	9	0xdb5	1
0x33fb	9	0xf2c	1
0x33fb	9	0x1174	1
0x34bb	12	0x19b5	5
0x358f	70	0x2fc6	21
0x3705	116	0x35f6	20
0x3705	116	0x3601	20
0x3761	4	0x5cd	1
0x3761	4	0x5dc	1
0x3761	4	0xe1e	1
0x3761	4	0xe2d	1
