0x0	__function_selector__
0x8d	decimals()
0xab	deposit(uint256)
0xc0	totalValue()
0xc8	withdraw(address,uint256)
0xdb	admin()
0xf0	updateApproval()
0xf8	vault()
0x100	token()
0x10e	0x10e
0x194	0x194
0x221	0x221
0x2f1	0x2f1
0x3a9	0x3a9
0x430	0x430
0x52a	0x52a
0x5e8	0x5e8
0x678	0x678
0x707	0x707
0x7c8	0x7c8
0x83a	0x83a
0x873	0x873
0x8ba	0x8ba
0x8f2	0x8f2
0x926	0x926
0xb6c	0xb6c
0xb8c	0xb8c
0xbbc	0xbbc
0x181a	()
0x181a	fallback()
