0x4d7	0x15cb	0	Regular
0x15f1	0x26da	0	Regular
0x1e84	0x299b	0	Regular
0x26e5	0x2c01	0	Regular
0x2b0c	0x2f05	0	Regular
0x2f47	0x3338	0	Regular
0x2bcc	0x3131	0	Regular
