0x0	__function_selector__
0xb4	()
0xb4	fallback()
0xb9	name()
0x149	approve(address,uint256)
0x1bc	totalSupply()
0x1e7	transferFrom(address,address,uint256)
0x27a	decimals()
0x2ab	standard()
0x33b	balanceOf(address)
0x3a0	tokenPrice()
0x3cb	symbol()
0x45b	tokenOwner()
0x4b2	transfer(address,uint256)
0x525	allowance(address,address)
0x5aa	0x5aa
0x9c2	0x9c2
0xa7e	0xa7e
