0x0	0x0
0x8	0x8
0x2	0x2
0x5	0x8
0x5	0x5
0x7	0x8
0x7	0x7
0xd	0xd
0xd	0x1b
0xd	0x22
0xd	0x2d
0xd	0x38
0xd	0x43
0xd	0x4e
0xd	0x59
0xd	0x64
0xd	0x6f
0xd	0x7a
0xd	0x85
0xd	0x90
0xd	0x9b
0xd	0xa6
0xd	0xb1
0xd	0xbc
0xd	0xc7
0xd	0xd2
0xd	0xdd
0x12	0x12
0x12	0x16
0x12	0x1a
0x12	0x1b
0x12	0x22
0x12	0x2d
0x12	0x38
0x12	0x43
0x12	0x4e
0x12	0x59
0x12	0x64
0x12	0x6f
0x12	0x7a
0x12	0x85
0x12	0x90
0x12	0x9b
0x12	0xa6
0x12	0xb1
0x12	0xbc
0x12	0xc7
0x12	0xd2
0x12	0xdd
0x14	0x14
0x14	0x16
0x14	0x1a
0x14	0x1b
0x14	0x22
0x14	0x2d
0x14	0x38
0x14	0x43
0x14	0x4e
0x14	0x59
0x14	0x64
0x14	0x6f
0x14	0x7a
0x14	0x85
0x14	0x90
0x14	0x9b
0x14	0xa6
0x14	0xb1
0x14	0xbc
0x14	0xc7
0x14	0xd2
0x14	0xdd
0x16	0x16
0x16	0x1a
0x16	0x1b
0x16	0x22
0x16	0x2d
0x16	0x38
0x16	0x43
0x16	0x4e
0x16	0x59
0x16	0x64
0x16	0x6f
0x16	0x7a
0x16	0x85
0x16	0x90
0x16	0x9b
0x16	0xa6
0x16	0xb1
0x16	0xbc
0x16	0xc7
0x16	0xd2
0x16	0xdd
0x17	0x17
0x19	0x19
0x19	0x1a
0x19	0x1b
0x19	0x22
0x19	0x2d
0x19	0x38
0x19	0x43
0x19	0x4e
0x19	0x59
0x19	0x64
0x19	0x6f
0x19	0x7a
0x19	0x85
0x19	0x90
0x19	0x9b
0x19	0xa6
0x19	0xb1
0x19	0xbc
0x19	0xc7
0x19	0xd2
0x19	0xdd
0x1a	0x1a
0x1a	0x1b
0x1a	0x22
0x1a	0x2d
0x1a	0x38
0x1a	0x43
0x1a	0x4e
0x1a	0x59
0x1a	0x64
0x1a	0x6f
0x1a	0x7a
0x1a	0x85
0x1a	0x90
0x1a	0x9b
0x1a	0xa6
0x1a	0xb1
0x1a	0xbc
0x1a	0xc7
0x1a	0xd2
0x1a	0xdd
0x1b	0x1b
0x1b	0x22
0x1b	0x2d
0x1b	0x38
0x1b	0x43
0x1b	0x4e
0x1b	0x59
0x1b	0x64
0x1b	0x6f
0x1b	0x7a
0x1b	0x85
0x1b	0x90
0x1b	0x9b
0x1b	0xa6
0x1b	0xb1
0x1b	0xbc
0x1b	0xc7
0x1b	0xd2
0x1b	0xdd
0x1c	0x1c
0x1c	0x22
0x22	0x22
0x28	0x28
0x28	0x2d
0x2d	0x2d
0x33	0x33
0x33	0x38
0x38	0x38
0x3e	0x3e
0x3e	0x43
0x43	0x43
0x49	0x49
0x49	0x4e
0x4e	0x4e
0x54	0x54
0x54	0x59
0x59	0x59
0x5f	0x5f
0x5f	0x64
0x64	0x64
0x6a	0x6a
0x6a	0x6f
0x6f	0x6f
0x75	0x75
0x75	0x7a
0x7a	0x7a
0x80	0x80
0x80	0x85
0x85	0x85
0x8b	0x8b
0x8b	0x90
0x90	0x90
0x96	0x96
0x96	0x9b
0x9b	0x9b
0xa1	0xa1
0xa1	0xa6
0xa6	0xa6
0xac	0xac
0xac	0xb1
0xb1	0xb1
0xb7	0xb7
0xb7	0xbc
0xbc	0xbc
0xc2	0xc2
0xc2	0xc7
0xc7	0xc7
0xcd	0xcd
0xcd	0xd2
0xd2	0xd2
0xd8	0xd8
0xd8	0xdd
0xdd	0xdd
0xe3	0xe3
0xe5	0xe5
0xe5	0x10a
0xe5	0x10c
0xe5	0x10f
0xe5	0x111
0xe5	0x11f
0xe5	0x120
0xe5	0x11e_0x0
0xe6	0xe6
0xe6	0xed
0xe6	0xef
0xe6	0xfd
0xe8	0xe8
0xe8	0xec
0xe8	0xed
0xe8	0xef
0xe8	0xfd
0xea	0xea
0xea	0xec
0xea	0xed
0xea	0xef
0xea	0xfd
0xec	0xec
0xec	0xed
0xec	0xef
0xec	0xfd
0xed	0xed
0xed	0xef
0xed	0xfd
0xee	0xee
0xee	0xef
0xee	0xfd
0xef	0xef
0xef	0xfd
0xf0	0xf0
0xf0	0xfd
0xf5	0xf5
0xf5	0xfd
0xf7	0xf7
0xf7	0xfd
0xfa	0xfa
0xfd	0xfd
0xfe	0xfe
0xfe	0x10e
0xfe	0x10f
0xfe	0x111
0xfe	0x11f
0xfe	0x120
0xfe	0x11e_0x0
0x101	0x101
0x101	0x10c
0x101	0x10e
0x101	0x10f
0x101	0x111
0x101	0x11f
0x101	0x120
0x101	0x11e_0x0
0x103	0x103
0x103	0x107
0x103	0x10a
0x103	0x10c
0x103	0x10f
0x103	0x111
0x103	0x11f
0x103	0x120
0x103	0x11e_0x0
0x105	0x105
0x105	0x107
0x105	0x10a
0x105	0x10c
0x105	0x10f
0x105	0x111
0x105	0x11f
0x105	0x120
0x105	0x11e_0x0
0x107	0x107
0x107	0x10a
0x107	0x10c
0x107	0x10f
0x107	0x111
0x107	0x11f
0x107	0x120
0x107	0x11e_0x0
0x10a	0x10a
0x10a	0x10c
0x10a	0x10f
0x10a	0x111
0x10a	0x11f
0x10a	0x120
0x10a	0x11e_0x0
0x10c	0x10c
0x10c	0x10f
0x10c	0x111
0x10c	0x11f
0x10c	0x120
0x10c	0x11e_0x0
0x10e	0x10e
0x10e	0x10f
0x10e	0x111
0x10e	0x11f
0x10e	0x120
0x10e	0x11e_0x0
0x10f	0x10f
0x10f	0x111
0x10f	0x11f
0x10f	0x120
0x10f	0x11e_0x0
0x111	0x111
0x112	0x112
0x117	0x117
0x119	0x119
0x119	0x11d
0x119	0x11f
0x119	0x120
0x119	0x11e_0x0
0x11a	0x11a
0x11c	0x11c
0x11c	0x11d
0x11c	0x11f
0x11c	0x120
0x11c	0x11e_0x0
0x11d	0x11d
0x11d	0x11f
0x11d	0x120
0x11d	0x11e_0x0
0x11f	0x11f
0x11f	0x120
0x120	0x120
0x121	0x121
0x125	0x125
0x12b	0x12b
0x12d	0x12d
0x12d	0x13a
0x12d	0x1bd
0x12d	0x1c3
0x12d	0x1c4
0x12d	0x232
0x12d	0x233
0x12d	0x234
0x12d	0x282
0x12d	0x28b
0x12d	0x1ba_0x0
0x12d	0x1be_0x0
0x12d	0x1cd_0x0
0x12d	0x23d_0x3
0x12e	0x12e
0x12e	0x131
0x12e	0x132
0x130	0x130
0x130	0x131
0x130	0x132
0x131	0x131
0x131	0x132
0x132	0x132
0x133	0x133
0x137	0x137
0x139	0x139
0x139	0x13a
0x139	0x1bd
0x139	0x1c3
0x139	0x1c4
0x139	0x232
0x139	0x233
0x139	0x234
0x139	0x282
0x139	0x28b
0x139	0x1ba_0x0
0x139	0x1be_0x0
0x139	0x1cd_0x0
0x139	0x23d_0x3
0x13a	0x13a
0x13a	0x1bd
0x13a	0x1c3
0x13a	0x1c4
0x13a	0x232
0x13a	0x233
0x13a	0x234
0x13a	0x282
0x13a	0x28b
0x13a	0x1ba_0x0
0x13a	0x1be_0x0
0x13a	0x1cd_0x0
0x13a	0x23d_0x3
0x13c	0x13c
0x13e	0x13e
0x13e	0x1b3
0x13e	0x1b4
0x13e	0x1b5
0x13f	0x13f
0x141	0x141
0x141	0x14a
0x141	0x1b0
0x141	0x1b3
0x141	0x1b4
0x141	0x1b5
0x142	0x142
0x142	0x149
0x142	0x14a
0x142	0x1b0
0x142	0x1b3
0x142	0x1b4
0x142	0x1b5
0x144	0x144
0x144	0x148
0x144	0x149
0x144	0x14a
0x144	0x1b0
0x144	0x1b3
0x144	0x1b4
0x144	0x1b5
0x146	0x146
0x146	0x148
0x146	0x149
0x146	0x14a
0x146	0x1b0
0x146	0x1b3
0x146	0x1b4
0x146	0x1b5
0x148	0x148
0x148	0x149
0x148	0x14a
0x148	0x1b0
0x148	0x1b3
0x148	0x1b4
0x148	0x1b5
0x149	0x149
0x149	0x14a
0x149	0x1b0
0x149	0x1b3
0x149	0x1b4
0x149	0x1b5
0x14a	0x14a
0x14a	0x1b0
0x14a	0x1b3
0x14a	0x1b4
0x14a	0x1b5
0x14b	0x14b
0x14b	0x168
0x14b	0x169
0x14b	0x19d
0x14b	0x19e
0x14b	0x19f
0x150	0x150
0x150	0x176
