0xaf3	0xcfc	0x15c96
0x2f8	0xa0e	0x302
0xa0e	0xc6f	0xa25
0x4e5	0xb53	0x15bd0
0xa64	0xbbc	0xa79
0xa79	0xc6f	0xa8d
0xcb1	0xc16	0x3664c
0xb28	0xcfc	0x15d10
0x15c6b	0xb53	0xb1d
0x15c96	0xc16	0x15c6b
0x15ce5	0xb53	0xb47
0x15d10	0xc16	0x15ce5
0x3664c	0xb53	0xcd0
0x26f	0x468	0x15a0c
0xacc	0xcb1	0xad8
0xcde	0xcfc	0xcf3
0x444B0x25f	0xb53	0x457B0x25f
0x41eB0x25f	0x468	0x429B0x25f
0x429B0x25f	0xacc	0x437B0x25f
0x58cB0x277	0xb53	0x5a0B0x277
0x5b6B0x277	0xbbc	0x5c9B0x277
0x5d8B0x277	0xbbc	0x5ebB0x277
0x535B0x277	0xa0e	0x53dB0x277
0x53dB0x277	0xbbc	0x555B0x277
0x55fB0x277	0x468	0x56dB0x277
0x56dB0x277	0xacc	0x57bB0x277
0x5ebB0x277	0xbbc	0x602B0x277
0x67bB0x277	0xbbc	0x69fB0x277
