0x0	0x80
0x8	0x10
0x2	0x40
0xa00	0xff
0xc	0x0
0x12	0x4
0x1a	0x0
0x1d	0xe0
0x21	0x900cf0cf
0x27	0xc3
0x2c	0xb095545f
0x32	0x7c
0x37	0xb095545f
0x42	0xcc8fd393
0x4d	0xcdabdaac
0x58	0xd94ad837
0x63	0xe1ba4001
0x6e	0xff12bbf4
0x78	0x1e6c
0x7e	0x900cf0cf
0x89	0x92adf192
0x94	0x9466120f
0x9f	0x98d5fdca
0xaa	0xaf14052c
0xb5	0xaf8952ac
0xbf	0x1e90
0xc5	0x28e3f7e3
0xcb	0x115
0xd0	0x28e3f7e3
0xdb	0x3a93069b
0xe6	0x43684b21
0xf1	0x53a15edc
0xfc	0x63f6d4c8
0x107	0x7052b902
0x111	0x1eb4
0x117	0x2101899
0x122	0x111d0498
0x12d	0x12d43a51
0x138	0x16250fd4
0x143	0x20ce8389
0x14e	0x0
0x153	0x15780
0x156	0x2f2
0x16d	0x157b1
0x170	0x2f8
0x189	0x157e4
0x18c	0x308
0x1ad	0x1581f
0x1b0	0x4
0x1b5	0x60
0x1ba	0x1c2
0x1be	0x0
0x1c7	0x20
0x1ca	0x24
0x1cd	0x40
0x1cf	0x44
0x1d1	0x317
0x1d8	0x15840
0x1db	0x4
0x1e0	0x20
0x1e5	0x1ed
0x1e9	0x0
0x1f0	0x355
0x1f5	0x15861
0x1f8	0x37e
0x1fd	0x15892
0x200	0x384
0x205	0x158c3
0x208	0x4
0x20d	0x20
0x212	0x21a
0x216	0x0
0x21d	0x1
0x21f	0x1
0x221	0xa0
0x223	0x10000000000000000000000000000000000000000
0x224	0xffffffffffffffffffffffffffffffffffffffff
0x226	0x38a
0x22b	0x158f6
0x22e	0x4
0x233	0x20
0x238	0x240
0x23c	0x0
0x243	0x39f
0x248	0x15917
0x24b	0x40c
0x250	0x15948
0x253	0x412
0x258	0x15979
0x25b	0x418
0x260	0x159aa
0x263	0x41e
0x268	0x159db
0x26b	0x462
0x270	0x15a0c
0x273	0x468
0x278	0x15a3d
0x27b	0x517
0x280	0x15a5e
0x283	0x973
0x288	0x15a99
0x28b	0x982
0x290	0x15aca
0x293	0x988
