0x8	0x10
0x27	0x26d
0x32	0x151
0x3d	0xce
0x48	0x92
0x8e	0x9ede
0xca	0x9f02
0xd6	0x115
0x111	0x9f26
0x14d	0x9f4a
0x159	0x1ea
0x164	0x1ae
0x1aa	0x9f6e
0x1e6	0x9f92
0x1f2	0x231
0x22d	0x9fb6
0x269	0x9fda
0x275	0x394
0x280	0x311
0x28b	0x2d5
0x2d1	0x9ffe
0x30d	0xa022
0x319	0x358
0x354	0xa046
0x390	0xa06a
0x39c	0x422
0x3a7	0x3e6
0x3e2	0xa08e
0x41e	0xa0b2
0x42a	0x469
0x465	0xa0d6
0x4a6	0x78408
0x4a9	0x10d6
0x4c2	0x7843b
0x51a	0x8c186
0x527	0x52f
0x548	0x8c1b9
0x555	0x55d
0x570	0x8c1da
0x57d	0x585
0x5b2	0x8c221
0x5b5	0x143a
0x5d6	0x8c25c
0x5e3	0x5eb
0x624	0x8c28d
0x631	0x639
0x652	0x8c2be
0x655	0x14f0
0x65a	0x8c2f9
0x65d	0x14ff
0x662	0x8c334
0x665	0x150e
0x66a	0x8c365
0x66d	0x1514
0x672	0x8c396
0x67f	0x687
0x691	0x8c3c9
0x69e	0x6a6
0x6a9	0x1654
0x6ae	0x8c3fa
0x6b1	0x1702
0x6b6	0x8c42b
0x6b9	0x1708
0x6be	0x8c466
0x6cb	0x6d3
0x6df	0x1717
0x6e4	0x8c487
0x6f1	0x6f9
0x70d	0x17c3
0x712	0x8c4ba
0x715	0x195e
0x71a	0x8c4ed
0x727	0x72f
0x756	0x8c533
0x75e	0x8c564
0x76b	0x773
0x7aa	0x8c585
0x7b7	0x7bf
0x7cb	0x1980
0x7d0	0x8c5b6
0x7d3	0x1992
0x7d8	0x8c5e7
0x7e5	0x7ed
0x832	0x8c624
0x83f	0x847
0x868	0x8c655
0x875	0x87d
0x885	0x8c686
0x88d	0x8c6a7
0x89a	0x8a2
0x8c9	0x8c6c8
0x8d6	0x8de
0x8e1	0x1bbe
0x8e6	0x8c703
0x8f3	0x8fb
0x90c	0x8c734
0x919	0x921
0x92d	0x1c6c
0x932	0x8c765
0x935	0x1c7e
0x93a	0x8c796
0x947	0x94f
0x970	0x8c7db
0x97d	0x985
0x996	0x8c818
0x9a3	0x9ab
0x9bc	0x8c849
0x9c9	0x9d1
0xa02	0x8c87a
0xa0f	0xa17
0xa29	0xa31
0xa3b	0xa43
0xa5c	0xa64
0xa79	0xa81
0xa8b	0xa93
0xaac	0xab4
0xabb	0x1ea9
