0x8	0x10
0x27	0xb8
0x32	0x7c
0x78	0x6590
0xb4	0x65b4
0xc0	0xff
0xfb	0x65d8
0x13d	0x144
0x140	0x974
0x16e	0x184
0x180	0x169
0x194	0x1b1
0x1c0	0x20b
0x1cd	0x1d5
0x207	0x9ad
0x226	0x22d
0x229	0xb77
0x268	0x26f
0x26b	0xb9c
0x286	0x2f1
0x293	0x29b
0x2ed	0xbb8
0x30c	0x313
0x30f	0xe8f
0x330	0x35b
0x33d	0x345
0x357	0xe94
0x376	0x3b7
0x383	0x38b
0x3b3	0xf70
0x3fa	0x43b
0x407	0x40f
0x43e	0x47f
0x44b	0x453
0x47b	0xfb0
0x4a2	0x4e3
0x4af	0x4b7
0x4df	0xfd3
0x4fa	0x545
0x507	0x50f
0x580	0x5cb
0x58d	0x595
0x5c7	0x1487
0x5e6	0x627
0x5f3	0x5fb
0x623	0x1648
0x63e	0x645
0x641	0x1660
0x66f	0x685
0x681	0x66a
0x695	0x6b2
0x6c1	0x70c
0x6ce	0x6d6
0x708	0x1699
0x727	0x768
0x734	0x73c
0x7a3	0x819
0x7b0	0x7b8
0x81c	0x87d
0x829	0x831
0x8b8	0x8bf
0x8bb	0x1c73
0x8d6	0x927
0x8e3	0x8eb
0x923	0x1c8f
0x9d5	0xa00
0x9fc	0xa42
0xa01	0xa3f
0xc5e	0xc9c
0xcd1	0xd1e
0xd20	0xe76
0xd26	0xd48
0xe77	0xe81
0xe98	0xed6
0xed9	0xef4
0xef5	0xf66
0x148b	0x14c9
0x14ce	0x14f9
0x14d1	0x14da
0x15af	0x15ca
0x15cb	0x163c
0x169d	0x16be
0x16c1	0x16cb
0x1d05	0x1da9
0x1d58	0x1d6e
0x1d6a	0x1d53
0x1d7e	0x1d9b
0x1de0	0x1e84
0x1e33	0x1e49
0x1e45	0x1e2e
0x1e59	0x1e76
0x1ec3	0x1f17
0x1f49	0x1f9d
0x1f9e	0x201b
0x2091	0x210e
0x21fb	0x22c3
0x22fb	0x234f
0x2352	0x2390
0x2393	0x2410
0x2486	0x24e2
0x251a	0x2584
0x280b	0x28af
0x285e	0x2874
0x2870	0x2859
0x2884	0x28a1
0x28ee	0x2909
0x290b	0x3a0cb
0x293f	0x2a65
0x29a2	0x29ac
0x29a8	0x2a2c
0x2a31	0x2a53
0x2a56	0x2a61
0x2a96	0x3a0ef
0x2af9	0x2b03
0x2aff	0x2b83
0x2b88	0x2baa
0x2bad	0x2bb8
0x2bc5	0x2be6
0x2bf5	0x2c7b
0x2c7d	0x2d1e
0x2d1a	0x2e72
0xcbd8	0x169
0xd5d8	0x1b1
0xdfd8	0x66a
0xe9d8	0x6b2
0xf3d8	0xa42
0xfdd8	0xd1e
0x107d8	0xe76
0x139d8	0x1d53
0x143d8	0x1d9b
0x14dd8	0x1e2e
0x157d8	0x1e76
0x161d8	0x2859
0x16bd8	0x28a1
0x175d8	0x2909
0x17fd8	0x2a2c
0x189d8	0x2a65
0x193d8	0x2b83
0x19dd8	0x51d97
0x1b1d8	0x2c7b
0x1bbd8	0x2e72
0x51d0b	0x69a17
0x699b3	0x69a3b
0xd349e	0xee29e
0xd3e9e	0xea69e
0xd489e	0xeb09e
0xd529e	0xeba9e
0xd5c9e	0xec49e
0xd669e	0xece9e
0xd709e	0xed89e
0xd7a9e	0xe749e
0xd849e	0xe7e9e
0xd8e9e	0xe889e
0xd989e	0xe929e
0xda29e	0xe9c9e
0xdac9e	0xe429e
0xdb69e	0xe4c9e
0xdc09e	0xe569e
0xdca9e	0xe609e
0xdd49e	0xe6a9e
0xdde9e	0xe109e
0xde89e	0xe1a9e
0xdf29e	0xe249e
0xdfc9e	0xe2e9e
0xe069e	0xe389e
0x110dV0x50f	0x3a010B0x50f
0x1213V0x50f	0x3a035B0x50f
0x1294V0x50f	0x3a05aB0x50f
0x12c9V0x50f	0x12ceB0x50f
0x1050V0x50f	0x10a4B0x50f
0x1104V0x50f	0x1111B0x50f
0x118dV0x50f	0x1217B0x50f
0x128bV0x50f	0x1298B0x50f
0x111d8V0x50f	0x12a6B0x50f
0x125d8V0x50f	0x51d4bB0x50f
0x12d4V0x50f	0x12dbB0x50f
0x12d7V0x50f	0x2faeB0x50f
0x13c3V0x50f	0x13d7B0x50f
0x13e6V0x50f	0x13f1B0x50f
0x11bd8V0x50f	0x13f8B0x50f
0x13fbV0x50f	0x12a6B0x50f
0x12b7V0x50f	0x13ffB0x50f
0x13d3V0x50f	0x3a07fB0x50f
0x13edV0x50f	0x13f8B0x50f
0x173cV0x73c	0x3a0a4B0x73c
0x1736V0x73c	0x1740B0x73c
0x12fd8V0x73c	0x51d70B0x73c
0x1c5d8V0x2bc2	0x2f4eB0x2bc2
0x2f00V0x2bc2	0x2fa4B0x2bc2
0x2f79V0x2bc2	0x2f96B0x2bc2
0x2f53V0x2bc2	0x2f69B0x2bc2
0x2f65V0x2bc2	0x2f4eB0x2bc2
0x1cfd8V0x2bc2	0x2f96B0x2bc2
0xfa4V0x40f	0xfadB0x40f
0x27bbV0xfa3V0x40f	0x27c5B0xfa3B0x40f
0x1821V0x7b8	0x1828B0x7b8
0x1824V0x7b8	0x27cbB0x7b8
0x19c6V0x7b8	0x19d3B0x7b8
0x1a11V0x7b8	0x1a82B0x7b8
0x1ad3V0x7b8	0x1b44B0x7b8
0x1b49V0x7b8	0x1bbaB0x7b8
0x1bbbV0x7b8	0x1bc4B0x7b8
0x27bbV0x1bbaV0x7b8	0x27c5B0x1bbaB0x7b8
