0x2c3	6	0xbdc	2
0x2c3	6	0xdfa	2
0x11af	3	0x10df	1
0x11af	3	0x1118	1
0x11af	3	0x1125	1
0x11f8	4	0x51	1
0x11f8	4	0x7a	1
0x11f8	4	0x9a	1
0x11f8	4	0xba	1
0x121b	4	0x12a	1
0x121b	4	0x31a	1
0x121b	4	0xb5a	1
0x121b	4	0xd78	1
0x13d3	5	0xc03	2
0x13d3	5	0xe23	2
