0x0	__function_selector__
0xd2	0xd2
0xd7	name()
0x166	approve(address,uint256)
0x1c0	totalSupply()
0x1e9	decimals()
0x218	users(uint256)
0x27b	standard()
0x30a	filehash()
0x399	balanceOf(address)
0x3e6	collectExcess()
0x3fb	owner()
0x450	symbol()
0x4df	transfer(address,uint256)
0x521	allowance(address,address)
0x58d	0x58d
0x62b	0x62b
0x712	0x712
0x7b0	0x7b0
0x866	0x866
0x961	0x961
0x9ff	0x9ff
