0x79	0x81
0x87	0x8f
0x91	0xc4
0xc0	0x2ba
0xca	0xd2
0xd4	0xdb
0xd7	0x35a
0xf5	0xfd
0xff	0x106
0x102	0x360
0x120	0x128
0x12a	0x131
0x12d	0x366
0x174	0x1a7
0x1ad	0x1b5
0x1b7	0x1be
0x1ba	0x38c
0x207	0x210
0x211	0x219
0x21c	0x230
0x237	0x240
0x2ae	0x2b5
0x30e	0x316
0x3e5	0x3ed
0x3f5	0x3fd
0x404	0x418
0x42d	0x432
0x4f7	0x4ff
0x506	0x513
0x521	0x529
0x53d	0x545
0x5a4	0x5b1
0x324c	0x784c
0x3c4c	0x824c
0x464c	0x8c4c
0x504c	0x964c
0x5a4c	0xa04c
0x644c	0xaa4c
0x6e4c	0xb44c
0x5c3V0x401	0x18ecB0x401
0x5bbV0x401	0x5c7B0x401
0x5d3V0x401	0x5d8B0x401
0x5ddV0x401	0x5e2B0x401
0xc46V0x401	0x1911B0x401
