0x27b7	0x3a5f	0x27c1
0x282b	0x2b15	0x2841
0x2c7b	0x33e6	0x2c82
0x2cc9	0x3414	0xbd2d5
0x2d1f	0x353a	0xbd2f9
0x2d6f	0x35e3	0xbd31d
0x3760	0x2a25	0x3779
0x9a8	0x22fc	0x9b5
0x42b	0xa8b	0x57dd8
0x64b	0xd3d	0x580c0
0x8ab	0x3a5f	0x8bb
0x9b5	0x2986	0x7173a
0x7173a	0x21d8	0xa07
0xaf2	0x29c0	0xafc
0xafc	0x29e3	0x71786
0x29c0	0x2d9a	0x29cd
0xbba	0x2a84	0xbc5
0x2a84	0x2f4a	0x2a9b
0xc17	0x2a25	0xc27
0x2a25	0x3a5f	0x2a32
0xd7a	0xa8b	0x8aae3
0xdc6	0x3a5f	0xdd4
0x1e51	0x3a5f	0x1ea0
0x2081	0x3a5f	0x20b0
0x2786	0x3a5f	0x2791
0x287d	0xd3d	0x288b
0x2841	0xd3d	0x2863
0x2869	0x29e3	0x2870
0x2863	0x2a25	0x2869
0xbd159	0x29e3	0x290e
0x2905	0x2b15	0xbd159
0x28fe	0x2a25	0x2905
0xbd17e	0x29e3	0x28fe
0x28f2	0x2b15	0xbd17e
0x2974	0x2c75	0xbd1a3
0x29cd	0x29e3	0x29dc
0x2a9b	0x29c0	0x2ab4
0x2f4a	0x369a	0x2f59
0x2ab4	0x2f8c	0x2ab9
0x2f8c	0x2b15	0x2f9b
0x2b30	0x3a77	0x2b3d
0x2bbc	0x2fdc	0x2bc7
0x2c09	0x29e3	0x2c2c
0x2c2c	0x31e5	0x2c31
0x3414	0x2a84	0x3426
0x353a	0x2a84	0x354c
0x2d79	0x3656	0x2d84
0x35e3	0x2a84	0x35f5
0x3656	0x2a84	0x3668
0x2eec	0x29e3	0x2efc
0x2ed8	0x3afc	0x2ee4
0x2f59	0x36b6	0x2f66
0x369a	0x2b15	0xbd78d
0x36b6	0x2b15	0xbd7d7
0x2f9b	0x2b15	0x2fa9
0x2fa9	0x2b15	0x2fb7
0x310c	0x21d8	0x3138
0x330e	0x2a25	0x3364
0xbd4c5	0x2a25	0xbe15c
0xbd5e1	0x2a25	0xbe22a
0xbd6c5	0x2a25	0xbe2e2
0xbd71a	0x2a25	0xbe330
0xbd78d	0x29e3	0xbd768
0xbd7d7	0x29e3	0xbd7b2
0x3710	0x2b15	0x371e
0x371e	0x2a25	0x373b
0x379b	0x2a25	0x37ab
0xbe15c	0x3706	0xbe5a1
0xbe22a	0x2a25	0xbe62e
0xbe2e2	0x2a25	0xbe6fc
0xbe330	0x3706	0xbe73d
0xbe5a1	0x378e	0xbe766
0x3706	0x29c0	0x3710
0xbe62e	0x3706	0xbe7ca
0xbe6fc	0x3706	0xbe857
0xbe73d	0x378e	0xbe880
0xbe7ca	0x378e	0xbe8e4
0xbe857	0x378e	0xbe948
0x2bcd	0x3afc	0x2bd6
0x2ad3B0x28bf	0x2986	0xbd264B0x28bf
0x2ad3B0xbc5	0x2986	0xbd264B0xbc5
0x2ad3B0xbf1	0x2986	0xbd264B0xbf1
0x2ad3B0x2bfd	0x2986	0xbd264B0x2bfd
0x2ad3B0x2e64	0x2986	0xbd264B0x2e64
0x2ad3B0x2eac	0x2986	0xbd264B0x2eac
0x2ad3B0x2f66	0x2986	0xbd264B0x2f66
0x2ad3B0xbd3db	0x2986	0xbd264B0xbd3db
0x2ad3B0x2fb7	0x2986	0xbd264B0x2fb7
0x2ad3B0xbd400	0x2986	0xbd264B0xbd400
0x2ad3B0x3426	0x2986	0xbd264B0x3426
0x2ad3B0x3458	0x2986	0xbd264B0x3458
0x2ad3B0x354c	0x2986	0xbd264B0x354c
0x2ad3B0x35f5	0x2986	0xbd264B0x35f5
0x2ad3B0x3627	0x2986	0xbd264B0x3627
0x2ad3B0x3668	0x2986	0xbd264B0x3668
0x2ad3B0x378e	0x2986	0xbd264B0x378e
0x8d0B0x2bb	0x3ac1	0x583fcB0x2bb
0x583fcB0x2bb	0x3ac1	0x90b0x8d0B0x2bb
0x1ea5B0x713	0x3ac1	0x8ab80B0x713
0x8ab80B0x713	0x3ac1	0x90b0x1ea5B0x713
0x2f3dB0x29e3	0x3a77	0xbd3b3B0x29e3
0x962B0x2f5	0x21d8	0x58499B0x2f5
0xb0fB0x46d	0x2a25	0x8aa25B0x46d
0x8aa25B0x46d	0x21d8	0x717acB0x46d
0xc89B0x4c3	0x2a84	0xc93B0x4c3
0xca2B0x4c3	0x2a84	0xcadB0x4c3
0x1ee3B0x76d	0x2986	0xa3e6cB0x76d
0xa3e6cB0x76d	0x21d8	0x8abf3B0x76d
0x204aB0x7a2	0x22fc	0xa3e90B0x7a2
