0x3c5	0x3c3	0x3c5
0x4ed	0x4eb	0x4ed
0x52f	0x52e	0x52f
0x568	0x566	0x568
0x620	0x61e	0x620
0x6e9	0x6e7	0x6e9
0x8c7	0x8c6	0x8c7
0x946	0x945	0x946
0xb94	0xb93	0xb94
0xe2a	0xe28	0xe2a
0xea6	0xea2	0xea6
0xebf	0xebe	0xebf
0xec9	0xec7	0xec9
0xfce	0xfcc	0xfce
0x1070	0x106f	0x1070
0x1183	0x1182	0x1183
0x1315	0x1313	0x1315
0x14dc	0x14da	0x14dc
0x1592	0x1590	0x1592
0x15fa	0x15f9	0x15fa
0x16a4	0x16a3	0x16a4
0x16cb	0x16ca	0x16cb
0x17bd	0x17bb	0x17bd
0x1856	0x1854	0x1856
0x1bd6	0x1bd4	0x1bd6
0x1c23	0x1c21	0x1c23
0x1f39	0x1f38	0x1f39
0x2015	0x2014	0x2015
0x2142	0x2140	0x2142
0x2170	0x216e	0x2170
0x2195	0x2193	0x2195
0x23a7	0x23a5	0x23a7
0x25bf	0x25bc	0x25bf
0x2627	0x2624	0x2627
0x7f593	0x25bc	0x7f593
0x8930x25b9	0x8910x25b9_0x1	0x25b90x893
0x8750x25b9	0x25bc	0x25b90x875
0x7a40x761	0x7610x7a3	0x7610x7a4
0xb9aS0x42c	0xb98V0x42c	0xb9aV0x42c
0x1eccS0x211d	0x1ecaV0x211d	0x1eccV0x211d
0xbedS0x441	0xbebV0x441	0xbedV0x441
0x21e3S0xc32S0x441	0x21e1V0xc32V0x441	0x21e3V0xc32V0x441
0x223dS0xc32S0x441	0x223aV0xc32V0x441	0x223dV0xc32V0x441
0x1189S0x597	0x1187V0x597	0x1189V0x597
0x2458S0x11ceS0x597	0x2455V0x11ceV0x597	0x2458V0x11ceV0x597
0x1362S0x5ec	0x1360V0x5ec	0x1362V0x5ec
0x24a9S0x13a7S0x5ec	0x24a7V0x13a7V0x5ec	0x24a9V0x13a7V0x5ec
0x2504S0x13a7S0x5ec	0x2501V0x13a7V0x5ec	0x2504V0x13a7V0x5ec
0x1a6bS0x707	0x1a6aV0x707	0x1a6bV0x707
0x2c4eS0x1013	0x101a	0x2c4eV0x1013
0x27baS0x2618	0x27b8V0x2618	0x27baV0x2618
0x28cbS0x27acS0x2618	0x28c8V0x27acV0x2618	0x28cbV0x27acV0x2618
0x2b0fS0x27acS0x2618	0x2b0eV0x27acV0x2618	0x2b0fV0x27acV0x2618
0x2b5bS0x27acS0x2618	0x2b59V0x27acV0x2618	0x2b5bV0x27acV0x2618
0x2ae1S0x27acS0x2618	0x2ae0V0x27acV0x2618	0x2ae1V0x27acV0x2618
0x2b79S0x27acS0x2618	0x2b78V0x27acV0x2618	0x2b79V0x27acV0x2618
0x2b7dS0x27acS0x2618	0x2b7aV0x27acV0x2618	0x2b7dV0x27acV0x2618
0x2b9dS0x27acS0x2618	0x2b9cV0x27acV0x2618	0x2b9dV0x27acV0x2618
0x2ba5S0x27acS0x2618	0x2ba1V0x27acV0x2618	0x2ba5V0x27acV0x2618
0x2bdeS0x27acS0x2618	0x2bdbV0x27acV0x2618	0x2bdeV0x27acV0x2618
0x7a40x952S0x3ae	0x9520x7a3V0x3ae	0x9520x7a4V0x3ae
0x1eccS0xa59S0x3ae	0x1ecaV0xa59V0x3ae	0x1eccV0xa59V0x3ae
0x11dbS0x5bb	0x11d9V0x5bb	0x11dbV0x5bb
0x12f3S0x5bb	0x12f1V0x5bb	0x12f3V0x5bb
0x189dS0x6b1	0x189bV0x6b1	0x189dV0x6b1
0x19b5S0x6b1	0x19b3V0x6b1	0x19b5V0x6b1
0x1c76S0x7c5	0x1c74V0x7c5	0x1c76V0x7c5
0x2458S0x1d37S0x7c5	0x2455V0x1d37V0x7c5	0x2458V0x1d37V0x7c5
0x1d46S0x7e5	0x1d44V0x7e5	0x1d46V0x7e5
0x29d2S0x263a	0x29d1V0x263a	0x29d2V0x263a
0x2a4eS0x263a	0x2a4cV0x263a	0x2a4eV0x263a
0x2a73S0x263a	0x2a71V0x263a	0x2a73V0x263a
0x8750x826S0x345	0x829V0x345	0x8260x875V0x345
0x82cS0x345	0x829V0x345	0x82cV0x345
0x7efceS0x345	0x829V0x345	0x7efceV0x345
0x8930x826S0x345	0x8910x826_0x1V0x345	0x8260x893V0x345
0xc42S0x458	0xc40V0x458	0xc42V0x458
0xd2cS0x458	0xd2aV0x458	0xd2cV0x458
0x13b2S0x649	0x13b0V0x649	0x13b2V0x649
0x13ffS0x649	0x13fdV0x649	0x13ffV0x649
0x8750x14c5S0x65a	0x14c8V0x65a	0x14c50x875V0x65a
0x14cbS0x65a	0x14c8V0x65a	0x14cbV0x65a
0x7f2a9S0x65a	0x14c8V0x65a	0x7f2a9V0x65a
0x8930x14c5S0x65a	0x8910x14c5_0x1V0x65a	0x14c50x893V0x65a
0x1b92S0x718	0x1b46V0x718	0x1b92V0x718
0x1b49S0x718	0x1b46V0x718	0x1b49V0x718
0x1b75S0x718	0x1b46V0x718	0x1b75V0x718
0x1bb0S0x718	0x1bae_0x1V0x718	0x1bb0V0x718
