0x3b3	3	0x17cb	1
0x3b3	3	0x7f11e	1
0x3b3	3	0x7f261	1
0x1061	12	0x1ebc	4
0x10ec	14	0x2abb	6
0x10ec	14	0x2c07	6
0x2286	5	0x1b13	1
0x2286	5	0x7f0d2	1
0x2286	5	0x7f215	1
0x2286	5	0x7f2d1	1
0x2286	5	0x7f31d	1
0x239c	3	0xde7	1
0x239c	3	0x14ab	1
0x239c	3	0x1788	1
0x2d6f	9	0xd10	1
0x2d6f	9	0x1026	1
0x2d6f	9	0x1486	1
0x2d6f	9	0x1524	1
0x2d6f	9	0x1703	1
0x2d6f	9	0x54202	1
0x2d6f	9	0x70afb	1
0x2d6f	9	0x70bb7	1
0x2d6f	9	0x70be3	1
0x2d82	6	0x367	1
0x2d82	6	0x489	1
0x2d82	6	0x541	1
0x2d82	6	0x5cc	1
0x2d82	6	0x6f8	1
0x2d82	6	0x72d	1
0x2d9b	23	0x2e2f	8
0x2db7	6	0x39f	1
0x2db7	6	0x3f6	1
0x2db7	6	0x44a	1
0x2db7	6	0x63a	1
0x2db7	6	0x663	1
0x2db7	6	0x7d6	1
0x2e1d	8	0x4a9	1
0x2e1d	8	0x508	1
0x2e1d	8	0x577	1
0x2e1d	8	0x7b6	1
0x2e1d	8	0x123f	1
0x2e1d	8	0x12c3	1
0x2e1d	8	0x1901	1
0x2e1d	8	0x1985	1
0x308f	9	0x826	1
0x308f	9	0x14c5	1
0x308f	9	0x1b45	1
0x308f	9	0x1b52	1
0x308f	9	0x25b9	1
0x308f	9	0x2c4b	1
0x308f	9	0x7efab	1
0x308f	9	0x7f286	1
0x308f	9	0x7f570	1
0x30e0	16	0x233b	5
0x30f8	24	0x2ac8	6
0x30f8	24	0x2b58	6
0x310f	3	0xceb	1
0x310f	3	0x1461	1
0x310f	3	0x14ff	1
0x319a	13	0x22b5	5
